1 ; -45.5 ; -46.5
2 ; -41.5 ; -45.5
3 ; -43.0 ; -45.0
4 ; -42.5 ; -42.5
5 ; -44.5 ; -47.0
6 ; -48.0 ; -48.0
7 ; -43.5 ; -50.0
8 ; -42.5 ; -45.5
9 ; -44.0 ; -46.5
10 ; -42.0 ; -44.5
11 ; -37.0 ; -41.0
12 ; -37.0 ; -38.5
13 ; -36.5 ; -38.5
14 ; -36.5 ; -38.0
15 ; -36.5 ; -38.0
16 ; -36.5 ; -38.0
17 ; -35.5 ; -38.0
18 ; -41.5 ; -51.0
19 ; -38.0 ; -39.5
20 ; -37.0 ; -38.5
21 ; -36.0 ; -38.5
22 ; -37.0 ; -38.5
23 ; -35.5 ; -37.0
24 ; -35.0 ; -37.5
25 ; -33.5 ; -36.5
26 ; -36.0 ; -37.0
27 ; -35.0 ; -37.5
28 ; -36.5 ; -38.5
29 ; -36.5 ; -38.5
30 ; -37.5 ; -40.5
31 ; -41.5 ; -43.0
32 ; -36.5 ; -40.0
33 ; -37.5 ; -40.0
34 ; -40.0 ; -43.0
35 ; -38.0 ; -40.5
36 ; -37.5 ; -42.0
37 ; -39.0 ; -40.0
38 ; -37.5 ; -39.0
39 ; -39.0 ; -40.0
40 ; -37.5 ; -39.5
41 ; -39.0 ; -38.5
42 ; -36.0 ; -38.0
43 ; -36.0 ; -38.5
44 ; -35.5 ; -38.5
45 ; -43.0 ; -42.5
46 ; -39.0 ; -45.0
47 ; -45.0 ; -47.0
48 ; -42.0 ; -43.0
49 ; -45.0 ; -49.0
50 ; -43.5 ; -47.5
51 ; -45.0 ; -48.0
52 ; -44.5 ; -46.5
53 ; -44.5 ; -46.5
54 ; -45.0 ; -48.0
55 ; -46.0 ; -46.0
56 ; -44.5 ; -47.5
57 ; -44.0 ; -46.0
58 ; -44.5 ; -45.5
59 ; -42.5 ; -46.5
60 ; -43.0 ; -44.0
61 ; -44.5 ; -46.0
62 ; -35.0 ; -37.5
63 ; -35.0 ; -38.5
64 ; -39.5 ; -38.0
65 ; -37.5 ; -41.5
66 ; -43.5 ; -38.0
67 ; -33.5 ; -37.5
68 ; -35.0 ; -37.0
69 ; -34.0 ; -37.0
70 ; -36.5 ; -38.5
71 ; -35.5 ; -37.5
72 ; -35.5 ; -37.5
73 ; -35.5 ; -36.5
74 ; -35.0 ; -38.5
75 ; -39.0 ; -43.5
76 ; -39.5 ; -40.0
77 ; -36.5 ; -38.0
78 ; -37.0 ; -39.0
79 ; -37.0 ; -39.0
80 ; -39.0 ; -39.5
81 ; -36.5 ; -38.5
82 ; -37.5 ; -38.5
83 ; -37.5 ; -39.0
84 ; -36.5 ; -39.5
85 ; -38.0 ; -38.5
86 ; -36.5 ; -37.0
87 ; -35.0 ; -37.0
88 ; -36.5 ; -38.0
89 ; -36.0 ; -37.5
90 ; -36.0 ; -37.5
91 ; -35.0 ; -37.0
92 ; -36.5 ; -39.0
93 ; -37.0 ; -41.5
94 ; -36.0 ; -37.0
95 ; -37.5 ; -42.5
96 ; -39.5 ; -42.5
97 ; -39.0 ; -40.5
98 ; -37.5 ; -40.5
99 ; -38.5 ; -40.5
100 ; -38.5 ; -40.0
101 ; -37.5 ; -39.5
102 ; -38.0 ; -39.0
103 ; -40.0 ; -42.0
104 ; -39.0 ; -41.5
105 ; -39.0 ; -42.0
106 ; -41.5 ; -42.0
107 ; -41.0 ; -42.5
108 ; -42.0 ; -44.0
109 ; -40.5 ; -44.0
110 ; -40.5 ; -42.0
111 ; -41.0 ; -44.0
112 ; -41.0 ; -43.0
113 ; -42.5 ; -43.5
114 ; -38.5 ; -44.0
115 ; -39.0 ; -43.5
116 ; -42.5 ; -44.5
117 ; -45.0 ; -49.5
118 ; -45.5 ; -44.5
119 ; -44.0 ; -46.0
120 ; -44.5 ; -48.0
121 ; -49.5 ; -49.0
122 ; -49.0 ; -50.5
123 ; -49.0 ; -50.0
124 ; -49.0 ; -50.5
125 ; -46.0 ; -49.5
126 ; -48.0 ; -49.5
127 ; -49.0 ; -51.0
128 ; -49.0 ; -53.0
129 ; -53.5 ; -56.0
130 ; -50.5 ; -51.0
131 ; -51.0 ; -50.5
132 ; -51.0 ; -56.0
133 ; -46.5 ; -50.5
134 ; -44.5 ; -51.0
135 ; -46.5 ; -46.5
136 ; -43.0 ; -45.5
137 ; -44.0 ; -46.5
138 ; -43.5 ; -49.0
139 ; -44.0 ; -44.0
140 ; -42.5 ; -43.5
141 ; -41.5 ; -42.5
142 ; -42.0 ; -43.0
143 ; -39.5 ; -44.0
144 ; -42.0 ; -44.0
145 ; -41.5 ; -42.0
146 ; -42.0 ; -43.5
147 ; -42.5 ; -45.0
148 ; -43.5 ; -45.0
149 ; -45.5 ; -46.5
150 ; -44.0 ; -45.5
151 ; -44.0 ; -44.5
152 ; -43.0 ; -43.5
153 ; -43.0 ; -45.0
154 ; -42.5 ; -46.0
155 ; -39.0 ; -42.5
156 ; -43.0 ; -43.5
