1 ; -55.5 ; -52.5
2 ; -57.0 ; -54.5
3 ; -56.5 ; -54.0
4 ; -55.0 ; -52.0
5 ; -57.5 ; -50.5
6 ; -54.0 ; -51.5
7 ; -56.0 ; -53.0
8 ; -52.0 ; -51.0
9 ; -55.0 ; -51.5
10 ; -56.0 ; -54.5
11 ; -56.0 ; -54.0
12 ; -54.5 ; -53.0
13 ; -54.5 ; -51.0
14 ; -54.5 ; -51.5
15 ; -55.5 ; -53.5
16 ; -55.5 ; -52.5
17 ; -55.5 ; -51.5
18 ; -55.5 ; -53.0
19 ; -55.5 ; -52.5
20 ; -55.5 ; -52.5
21 ; -55.0 ; -52.5
22 ; -56.5 ; -53.0
23 ; -57.0 ; -54.0
24 ; -57.0 ; -53.0
25 ; -56.5 ; -53.5
26 ; -56.5 ; -54.0
27 ; -56.0 ; -53.0
28 ; -56.5 ; -53.0
29 ; -57.0 ; -53.5
30 ; -56.5 ; -53.5
31 ; -56.5 ; -54.0
32 ; -56.5 ; -53.0
33 ; -56.0 ; -52.5
34 ; -56.5 ; -54.0
35 ; -56.5 ; -52.5
36 ; -57.0 ; -53.5
37 ; -56.0 ; -54.0
38 ; -56.0 ; -53.5
39 ; -57.5 ; -54.5
40 ; -57.0 ; -54.5
41 ; -55.5 ; -53.0
42 ; -55.0 ; -52.0
43 ; -55.5 ; -51.0
44 ; -55.0 ; -52.5
45 ; -55.5 ; -52.0
46 ;; 3
47 ; -55.5 ; -50.5
48 ; -56.0 ; -53.0
49 ; -54.5 ; -52.5
50 ; -57.0 ; -54.0
51 ; -55.5 ; -53.5
52 ; -55.0 ; -52.0
53 ; -55.0 ; -52.5
54 ; -56.5 ; -53.5
55 ;; 5
56 ; -55.5 ; -52.5
57 ; -55.0 ; -52.0
58 ; -55.5 ; -51.5
59 ; -55.5 ; -53.5
60 ;; 7
61 ; -56.5 ; -53.5
62 ; -56.5 ; -53.0
63 ; -54.5 ; -51.0
64 ;; 9
65 ; -57.0 ; -53.5
66 ; -57.0 ; -53.0
67 ; -56.5 ; -52.5
68 ; -55.5 ; -52.5
69 ;; 11
70 ; -56.5 ; -54.0
71 ; -55.0 ; -52.0
72 ;; 13
73 ; -55.0 ; -54.0
74 ; -54.5 ; -53.5
75 ;; 15
76 ; -55.0 ; -52.5
77 ; -55.0 ; -52.5
78 ;; 17
79 ; -57.0 ; -54.0
80 ; -56.5 ; -54.5
81 ;; 19
82 ; -57.0 ; -53.5
83 ; -55.5 ; -51.5
84 ;; 21
85 ; -55.5 ; -52.0
86 ; -54.5 ; -51.0
87 ;; 23
88 ; -55.5 ; -53.0
89 ;; 25
90 ; -54.5 ; -51.0
91 ; -54.0 ; -51.0
92 ;; 27
93 ; -53.5 ; -50.5
94 ;; 29
95 ; -55.0 ; -51.5
96 ;; 31
97 ; -54.0 ; -50.5
98 ;; 33
99 ; -54.5 ; -51.0
100 ; -54.5 ; -50.5
101 ;; 35
102 ; -55.5 ; -51.5
103 ;; 37
104 ; -55.5 ; -52.5
105 ;; 39
106 ; -55.5 ; -52.5
107 ;; 41
108 ; -56.5 ; -52.5
109 ;; 43
110 ; -56.5 ; -53.0
111 ;; 45
112 ; -55.5 ; -52.5
113 ;; 47
114 ; -53.5 ; -52.5
115 ;; 49
116 ; -57.0 ; -55.0
117 ;; 51
118 ; -57.0 ; -54.0
119 ;; 53
120 ; -57.0 ; -54.5
121 ;; 55
122 ; -57.0 ; -55.0
123 ;; 57
124 ; -56.5 ; -53.5
125 ;; 59
126 ; -57.5 ; -54.0
127 ;; 61
128 ; -55.5 ; -53.5
129 ;; 63
130 ; -55.0 ; -52.0
131 ;; 65
132 ; -57.0 ; -54.5
133 ;; 67
134 ; -56.5 ; -53.5
135 ;; 69
136 ; -56.5 ; -54.0
137 ;; 71
138 ; -56.0 ; -53.0
139 ; -56.5 ; -52.0
140 ;; 73
141 ; -55.0 ; -50.5
142 ;; 75
143 ; -55.0 ; -52.0
144 ; -55.0 ; -51.5
145 ;; 77
146 ; -55.0 ; -53.0
147 ;; 79
148 ; -55.5 ; -53.0
149 ;; 81
150 ; -54.5 ; -50.5
151 ; -53.5 ; -51.0
152 ;; 83
153 ; -54.0 ; -50.5
154 ;; 85
155 ; -54.5 ; -53.0
156 ;; 87
157 ; -55.5 ; -53.5
