1 ;; 1
2 ; -34.5 ; -35.5
3 ; -37.5 ; -40.0
4 ; -32.5 ; -37.5
5 ; -32.5 ; -37.0
6 ; -43.5 ; -53.0
7 ; -41.0 ; -45.5
8 ; -32.5 ; -37.5
9 ; -36.0 ; -42.5
10 ; -35.5 ; -38.5
11 ; -37.0 ; -38.5
12 ; -33.0 ; -36.5
13 ; -34.0 ; -39.5
14 ; -35.5 ; -38.5
15 ; -38.0 ; -48.5
16 ; -34.5 ; -41.0
17 ; -32.5 ; -40.0
18 ; -35.0 ; -38.5
19 ; -34.0 ; -41.0
20 ; -37.0 ; -38.5
21 ; -34.5 ; -38.5
22 ; -35.0 ; -39.0
23 ; -35.5 ; -38.5
24 ;; 2
25 ; -34.0 ; -38.0
26 ; -33.5 ; -37.5
27 ;; 4
28 ; -35.5 ; -39.5
29 ; -33.5 ; -38.0
30 ;; 6
31 ; -34.0 ; -38.5
32 ; -34.0 ; -38.0
33 ;; 8
34 ; -35.0 ; -39.5
35 ;; 10
36 ; -34.0 ; -38.5
37 ; -36.5 ; -38.5
38 ;; 12
39 ; -34.0 ; -38.5
40 ;; 14
41 ; -35.5 ; -39.5
42 ;; 16
43 ; -35.5 ; -40.5
44 ;; 18
45 ; -35.5 ; -38.5
46 ;; 20
47 ; -34.0 ; -38.5
48 ;; 22
49 ; -34.0 ; -38.5
50 ;; 24
51 ; -33.5 ; -38.0
52 ;; 26
53 ; -36.5 ; -39.0
54 ;; 28
55 ; -37.0 ; -40.0
56 ;; 30
57 ; -32.5 ; -45.0
58 ;; 32
59 ; -34.5 ; -39.0
60 ;; 34
61 ; -37.0 ; -42.0
62 ;; 36
63 ; -36.0 ; -38.5
64 ;; 38
65 ; -37.5 ; -40.0
66 ;; 40
67 ; -35.5 ; -42.5
68 ;; 42
69 ; -35.0 ; -39.0
70 ;; 44
71 ; -39.0 ; -38.0
72 ;; 46
73 ; -40.5 ; -43.5
74 ;; 48
75 ; -38.5 ; -43.0
76 ; -37.5 ; -42.0
77 ; -38.5 ; -42.5
78 ; -38.0 ; -41.5
79 ; -39.0 ; -43.5
80 ; -38.5 ; -43.0
81 ; -38.0 ; -43.5
82 ; -39.0 ; -38.0
83 ; -36.5 ; -39.5
84 ; -35.5 ; -40.0
85 ; -36.0 ; -40.5
86 ; -36.0 ; -40.5
87 ; -35.0 ; -39.0
88 ; -35.5 ; -39.0
89 ;; 50
90 ; -37.5 ; -44.5
91 ; -35.0 ; -41.0
92 ; -37.0 ; -41.5
93 ;; 51
