1 ; -33.5 ; -31.5
2 ; -35.0 ; -32.0
3 ; -34.0 ; -31.0
4 ; -34.0 ; -31.5
5 ; -35.5 ; -32.0
6 ; -34.5 ; -31.5
7 ; -34.0 ; -31.5
8 ; -33.5 ; -30.5
9 ; -34.0 ; -31.0
10 ; -34.0 ; -31.5
11 ; -34.5 ; -31.5
12 ; -34.5 ; -31.5
13 ; -35.0 ; -32.0
14 ; -34.5 ; -31.5
15 ; -34.5 ; -31.5
16 ; -34.0 ; -31.5
17 ; -34.0 ; -31.0
18 ; -34.0 ; -31.5
19 ; -34.5 ; -31.5
20 ; -34.0 ; -31.0
21 ; -34.0 ; -31.5
22 ; -34.0 ; -31.0
23 ; -33.5 ; -31.5
24 ; -34.5 ; -31.5
25 ; -34.0 ; -31.5
26 ; -34.0 ; -31.0
27 ; -34.0 ; -31.0
28 ; -34.0 ; -31.0
29 ; -34.5 ; -31.5
30 ; -34.0 ; -31.5
31 ; -34.5 ; -31.5
32 ; -34.0 ; -31.5
33 ; -34.0 ; -31.5
34 ; -34.5 ; -31.5
35 ; -34.0 ; -31.5
36 ; -34.0 ; -31.5
37 ; -34.0 ; -31.0
38 ; -34.0 ; -31.5
39 ; -34.5 ; -31.5
40 ; -34.0 ; -31.5
41 ; -34.0 ; -31.5
42 ; -34.5 ; -31.5
43 ; -34.5 ; -31.5
44 ; -34.0 ; -31.5
45 ; -34.0 ; -31.5
46 ; -34.0 ; -31.5
47 ; -34.0 ; -31.5
48 ; -34.0 ; -31.5
49 ; -34.0 ; -31.0
50 ; -34.0 ; -31.0
51 ; -34.0 ; -31.5
52 ; -34.0 ; -31.0
53 ; -34.5 ; -31.5
54 ; -34.0 ; -31.0
55 ; -34.0 ; -31.5
56 ; -34.0 ; -31.0
57 ; -34.5 ; -31.0
58 ; -34.0 ; -31.5
59 ; -34.0 ; -31.5
60 ; -34.0 ; -32.5
61 ; -35.5 ; -32.0
62 ; -35.0 ; -32.5
63 ; -35.5 ; -32.0
64 ; -35.5 ; -32.0
65 ; -35.0 ; -32.0
66 ; -34.5 ; -31.5
67 ; -33.5 ; -31.0
68 ; -33.5 ; -30.5
69 ; -34.0 ; -31.5
70 ; -34.0 ; -31.5
71 ; -44.5 ; -40.0
72 ; -35.0 ; -32.0
73 ; -35.5 ; -32.0
74 ; -35.0 ; -32.0
75 ; -34.5 ; -31.5
76 ; -34.5 ; -31.5
77 ; -35.0 ; -32.0
78 ; -35.0 ; -32.0
79 ; -35.0 ; -32.0
80 ; -34.5 ; -31.5
81 ; -34.0 ; -31.5
82 ; -34.0 ; -31.5
83 ; -33.5 ; -31.5
84 ; -34.0 ; -31.0
85 ; -34.0 ; -31.5
86 ; -34.0 ; -31.5
87 ; -34.0 ; -31.5
88 ; -34.0 ; -31.5
89 ; -34.0 ; -31.5
90 ; -34.0 ; -31.5
91 ; -33.5 ; -31.0
92 ; -34.0 ; -31.0
93 ; -33.5 ; -31.5
94 ; -33.5 ; -31.0
95 ; -34.0 ; -31.5
96 ; -34.0 ; -31.5
97 ; -34.0 ; -31.5
98 ; -34.5 ; -31.5
99 ; -34.0 ; -31.5
100 ; -33.5 ; -31.5
101 ; -34.0 ; -31.5
102 ; -34.0 ; -31.5
103 ; -34.0 ; -31.0
104 ; -34.0 ; -31.0
105 ; -34.0 ; -31.5
106 ; -34.0 ; -31.0
107 ; -34.0 ; -31.5
108 ; -34.0 ; -31.0
109 ; -34.5 ; -31.5
110 ; -34.5 ; -31.5
111 ; -34.0 ; -31.5
112 ; -34.5 ; -31.5
113 ; -34.0 ; -31.5
114 ; -34.5 ; -31.5
115 ; -33.5 ; -31.0
116 ; -34.0 ; -31.0
117 ; -34.0 ; -31.0
118 ; -33.5 ; -31.0
119 ; -34.0 ; -31.5
120 ; -34.0 ; -31.5
121 ; -33.5 ; -31.0
122 ; -34.0 ; -31.5
123 ; -33.5 ; -31.0
124 ; -34.0 ; -31.0
125 ; -34.0 ; -31.5
126 ; -34.0 ; -31.0
127 ; -34.0 ; -31.0
128 ; -34.0 ; -31.0
129 ; -34.0 ; -31.5
130 ; -33.5 ; -31.0
131 ; -34.0 ; -31.5
132 ; -34.0 ; -31.5
133 ; -34.0 ; -31.0
134 ; -34.0 ; -31.0
135 ; -33.5 ; -31.0
136 ; -34.0 ; -31.5
137 ; -34.0 ; -31.0
138 ; -34.0 ; -31.5
139 ; -34.0 ; -31.5
140 ; -34.0 ; -31.0
141 ; -34.0 ; -31.5
142 ; -34.0 ; -31.5
143 ; -34.0 ; -31.5
144 ; -34.0 ; -31.5
145 ; -34.0 ; -31.0
146 ; -34.0 ; -31.5
147 ; -34.0 ; -31.5
148 ; -34.0 ; -31.5
149 ; -34.0 ; -31.5
150 ; -34.0 ; -31.5
151 ; -34.0 ; -31.0
152 ; -34.0 ; -31.5
153 ; -34.0 ; -31.5
154 ; -34.5 ; -31.5
155 ; -34.0 ; -31.5
156 ; -34.0 ; -31.5
157 ; -34.0 ; -31.0
158 ; -34.0 ; -31.5
159 ; -34.0 ; -31.5
160 ; -34.5 ; -31.5
161 ; -34.0 ; -31.5
162 ; -34.5 ; -31.5
163 ; -34.5 ; -31.5
164 ; -34.5 ; -31.5
165 ; -34.5 ; -31.5
166 ; -34.5 ; -31.5
167 ; -34.0 ; -31.5
168 ; -34.0 ; -31.5
169 ; -34.0 ; -31.0
170 ; -34.0 ; -31.5
171 ; -34.5 ; -31.5
172 ; -34.5 ; -31.5
173 ; -34.0 ; -31.5
174 ; -34.0 ; -31.5
175 ; -34.0 ; -31.5
176 ; -34.5 ; -31.5
177 ; -34.5 ; -31.5
178 ; -34.5 ; -31.5
179 ; -34.5 ; -31.5
180 ; -34.0 ; -31.5
181 ; -34.0 ; -31.5
182 ; -34.5 ; -31.5
183 ; -34.5 ; -31.5
184 ; -34.5 ; -31.5
185 ; -34.5 ; -31.5
186 ; -34.0 ; -31.5
187 ; -34.0 ; -31.5
188 ; -34.0 ; -31.5
189 ; -34.0 ; -31.5
190 ; -34.0 ; -31.5
191 ; -34.0 ; -31.5
192 ; -34.0 ; -31.5
193 ; -34.0 ; -31.5
194 ; -34.0 ; -31.5
195 ; -34.0 ; -31.5
196 ; -34.0 ; -31.5
197 ; -34.0 ; -31.5
198 ; -34.0 ; -31.5
199 ; -34.0 ; -31.5
200 ; -34.0 ; -31.5
201 ; -34.5 ; -31.5
202 ; -34.5 ; -31.5
203 ; -34.0 ; -31.5
204 ; -34.0 ; -31.5
205 ; -34.0 ; -31.5
206 ; -34.0 ; -31.5
207 ; -34.5 ; -31.5
208 ; -34.0 ; -31.5
209 ; -34.0 ; -31.5
210 ; -34.0 ; -31.5
211 ; -34.0 ; -31.0
212 ; -34.0 ; -31.5
213 ; -34.0 ; -31.0
214 ; -34.5 ; -31.5
215 ; -34.5 ; -31.5
216 ; -34.5 ; -31.5
217 ; -34.5 ; -31.5
218 ; -34.5 ; -31.5
219 ; -34.5 ; -31.5
220 ; -34.5 ; -31.5
221 ; -34.5 ; -31.5
222 ; -34.5 ; -31.5
